review,sentiment
"1251194660044910595	Si kehlani noticed wheein on her birthday (of course when I was asleep)  Today was a good day ngl
",0
"1251194658945974274	There are so many ways of helping people in need.  Central,state govt,other parties, NGOs, individuals all r putting effort to feed India. The best way to tackle the current #Covid_19 is helping in your neighborhood. Hence please donate as much as possible 🙏 #fightagainstcorona https://t.co/17G9Rk6PXA
",0
"1251194660032258048	@liamstack It’s the cortisol.
",0
"1251194659998703616	The ""T"" in my name stands for terrific .
",0
"1251194659596050433	@realDonaldTrump That's a bold face lie, there's no threat to the 2nd amendment https://t.co/m2xNTqW81a
",0
"1251194660057493504	IM ON MY THIRD ICED COFFEE OF THE DAY. I AM UNSTOPPABLE. I AM A MF WARRIOR.
",0
"1251194664155262982	in your eyes, you lie, but i don't let it define you
",0
"1251194663903662082	Well that answers that!  Dr Phil is not a medical doctor.  He's also not licensed to practice in any state because his license was *revoked* many many years ago for a slew of inappropriate behavior.
",0
"1251194664021000199	On the anniversary of Marquez's death:  ""On the occasion of the passing of a great writer: one could quote endlessly from Gabriel Garcia Marquez's lush and memorable works, but here's one gorgeous excerpt: ""If I knew that today would be the last time I’d see you, 1/3
",0
"1251194664020930566	This sound like some Pimp C shit to me 🔥
",0
"1251194664167911424	I’m all in on $TPTW.
",0
"1251194663505199106	@realDonaldTrump Where are the tests you promised. #PromisesMadePromisesBroken https://t.co/CIpc3yzDXS
",0
"1251194664184659972	@kkaebbaek4 @shookyoongs05 Snow!? In April!?
",0
"1251194664226566144	All the energy has been sucked out of me ☹️
",0
"1251194664104923137	Man people gotta stop retweeting porn on the timeline before 7pm, bitches be at work timeline FLOODED with porn. Now I’m sitting here horny and got 6hours to go🙃
",0
"1251194664222367744	I miss being photogenic. Imma get back to it bc 😖
",0
"1251194664134365186	@jalaAmour Lmfaooooo I wanna know what she did to him
",0
"1251194664134287361	@johnson_kityo @JesusIsLord_R Ooh Yes, fine linen bright and clean (the righteousness of God's Holy people. #EndTimeSermon
",0
"1251194664134365187	Mad to think J Hus’s album came out in this same year 🤣
",0
"1251194664092405760	The bitchest dog cares the most fr. Caitlyn is the bichest of all my dogs and whenever she thinks something is gonna harm me, she does all in her power to protect me🥺💕 she isn't really clingy but damn she loves me so much🥺🥰
",0
"1251194664058789899	@VeeCee30 @Orfi100c @JohnnyMercerUK It was organised by the @metpoliceuk &amp; #cressidadick in assocn with the Sun News paper as a publicity stunt. An 'apology' (if you can call it that) has been given by the Police &amp; 'lessons have been learned'!  I'm beyond words &amp; now give up with all of them. #westminsterbridge
",0
"1251194663073177602	#คั่นกูEP9 so sweeeeeeeeet https://t.co/Q1IuObkDSZ
",0
"1251194664159510530	@cryborg The miniscule amount of factual information coming from his campaign pressers doesn't  outweigh the damage being done. It doesn't matter if Fauci is fired IMO.
",0
"1251194663232507906	Corona Rap Song. Music By Me. Rap Lyrics and Sung by Meghraj Ravindra. Here's the link... https://t.co/eyo8eG84m8  @KChiruTweets @MusicThaman @ThisIsDSP @anuprubens @mmkeeravaani @imvangasandeep @TheDeverakonda https://t.co/SviG5mCBzu
",0
"1251194664222408709	@darkskintrice The way you be spelling shit makes my day fam !
",0
"1251194668299227137	so happy i learned to cut my hair or i definitely would have disappeared off the face of the earth by now
",0
"1251194668076933123	@Kristin_Sargent @DudeDudeologist @ezsmpsn @RealCandaceO @democracynow19 @GavinNewsom @WholeFoods I drive my car but I stay under the speed limit and don't drink or text because those measures protect myself and others (and are mandated by the government.)  I also wear a seatbelt and have an airbag in my car.
",0
"1251194668278317058	@lee_bling1878 Creepy fucks sakes I'm only on this twitter lark so as to interact with United fans and bit of crack nothing to serious 👍
",0
"1251194668001513472	@savannahcason Same to mine that got 650 and got 648. My goal is 700
",0
"1251194668261486594	@gooner1947 More than a little bit of Tony Adams there...
",0
"1251194668345327622	as we go to sleep tonight, let’s all pray for renjun’s scalp and for world peace. goodniight :&gt;
",0
"1251194668391555073	may you be filled with so much happiness that it heals every part of you
",0
"1251194668332855296	@EricS395311018 @SusanaBeezus @businessinsider I don’t think it cares. The horse in question
",0
"1251194668244746241	WE DONT WANNA GO TO NO DAMN BEACH😭!!!
",0
"1251194668341170176	@avsybaby @GDH_67 The woman from that show the tiger king about the man who likes tigers
",0
"1251194667741388800	@RyanWM__ @jmclennan8 @AngusReid Sorry, didn't realize it was for me.  I think that's the logical next step.  I would support that if we had a 2-3 weeks of this graph being flat or if we had mass testing available to get better data.  Too soon and all of this isolation has been for nothing. https://t.co/yfevmqb4u5
",0
"1251194668282511360	@Funmi_venza @OriDharmi @donlaz4u @segalink @jidesanwoolu @ProfAkinAbayomi @talkhealth9ja @fisayosoyombo @MrFixNigeria @AminuMagashiG @EbenezerEgwuatu @WALETOM @HenshawKate @NCDCgov I guess you live in Ikorodu? 😁
",0
"1251194668311814147	@RobAnderson2018 I reported that tweet for encouraging physical harm .. what the hell is wrong with him? Never mind there isn’t enough room in a tweet to answer that question .
",0
"1251194668446101504	just got my new laptop and the first thing I did was open YouTube and watch boy with luv HDSJKSS
",0
"1251194668320280582	@NBAonTNT @IsiahThomas @KristenLedlow @Candace_Parker Course.....they were mugging MJ, Bird, and Magic on their way to two titles.....
",0
"1251194668316012544	Play of the game as Ana
",0
"1251194668072808453	#Melendaire fans when the writers killed off Melendez after we’d waited 3 years for Melendaire #bringbackmelendez https://t.co/roEvVu35YR
",0
"1251194668253134849	Just earned my 500 points on the Microsoft Educator Center! You can check out free PD courses too.  https://t.co/VZ1QCQ6y5Z via @MicrosoftEDU
",0
"1251194668311891968	@SexCounseling @realDonaldTrump The information in Trump's tweet was reported in media.  Trump's knew about COVID-19 well before he told the American people.  The result:  36,000 deaths and 686,000 confirmed case, more than any country.  He can blame China, WHO, media, but the blame is his.  He failed us.
",0
"1251194668441907201	am i the only one who’s scared people will be able to see me in a zoom meeting even though my camera is off?
",0
"1251194668261543936	No shit, Sherlock.
",0
"1251194668471197697	If u really dont want people leave then dont do things that can be the cause.
",0
"1251194672300654592	I’ve always loved the videos many artists have shared with the Metropole Orkest. Here’s another great one, with Cory Wong performing a cool take on the tune, “Gumshü,” with the orchestra (including 3 bassists.) https://t.co/81JqROLmvO https://t.co/af5yYYQVmT
",0
"1251194672522956807	When yo job send you home bc it’s slow but you already home and ready to cuttttt tf uppppp
",0
"1251194672418078720	i spelt jaeden wrong im sorry
",0
"1251194672342589443	@K0K0C0RE @Aizens_Hado @NitroFlame250 @TheRealJMango @microkosmus First of all, sir. And i know the horiffic things that has been done to the black society. But that is the past and not the present. The only way to movr forward is not to hate ppl but at the same time i dont live in america so idk how it is there. But I still do think it’s—
",0
"1251194672413921280	i’ve decided this is the cutest thing ever.
",0
"1251194672401256449	@MarkInOutt @WillyWI74419051 @LegendOfWinning Wow, shows how much of a ""sports fan"" YOU are. The Hawks won the STANLEY CUP! Until you know what each team is vying for just go sit down in the corner there kid while the adults talk.
",0
"1251194672556453890	@jcefidel Another great reason to live in Canada!
",0
"1251194672577425410	@GeorgeTakei Should probably cash the cheque first though in case the childish prick cancels it!
",0
"1251194671621120010	Situation Critical: do I surrender and let it grow out, or take the clippers into my own hands? https://t.co/osdmSZLITY
",0
"1251194672594259968	@notabadgirI I feel the same ☹️
",0
"1251194672518770688	I knew this was coming, but it still hurts. 😢😢💔💔
",0
"1251194672552214529	@BBCBreaking could you let us know why car insurance has sky rocketed since the pandemic started? Did a quote before £60 a month just done one now same details £235 per month! @piersmorgan
",0
"1251194672564797443	Transforming America into a Socialist Shi&amp;hole  Never let a crisis go to waste
",0
"1251194672581619712	@astley_ben @marknlou @Channel4News But you’ve still not answered my question - if we’ve managed that in week (a tremendous effort may I add), then why are we still 5th in the table for number of deaths? Are you saying that all other countries besides Italy, Spain, France and the USA were able to do it faster?
",0
"1251194672074145797	@OtherBundesliga @FirstViennaFC preparing the pitch, counting the daises ... Guess we are chilled af #AustrianStadiumTrophy https://t.co/J2o2vEiscU
",0
"1251194676608000000	Yes please. We have followed the rules accordingly. We are a smart health conscience State. MnNice=OPEN US UP!
",0
"1251194675576348674	@RealMattLucas you Gota do a cover of this when we come out of this terrible time. Some of the lyrics are kinda poignant when it's finally over. X https://t.co/NgWmRuiNGT
",0
"1251194676700426240	@timalmond @MrSimonMount1 In my free time!
",0
"1251194675819577345	🔊―TODAY: ”Prophetic Morals”  📓—With @AbuKhadeejahSP  ⏰—7.30pm UK/ 9.30pm KSA/ 2.30pm EST  📚—Shaikh Zayd Al-Madkhali's explanation of Imām Al-Bukhāri's ""Al-Adab Al-Mufrad”  🏠—Benefit your families during this time at home.   🎙—Tune in live via https://t.co/ondhU4MoGd https://t.co/6ViC19VuzH
",0
"1251194676541108224	@shineofscoups Hi, I see you want to learn spanish and japanese, this is good. I am taking a course that is teaching me how to speak and write spanish and japanese. If you are interesting click here: https://t.co/p6yOLiCwgo JAPANESE  https://t.co/FflZjtjDzv SPANISH
",0
"1251194676519956480	@aw_rayner @MTG_Arena @MagicEsports @wizards_magic @Wizards_MagicEU This is what I am asking for clarification on. The token you got via the THB Mastery Pass (level 30ish) was meant to be Ranked but ended up being Traditional. I’ve not seen any confirmation from WotC as to what draft the Mastery Pass token gets you.
",0
"1251194676717277192	Chefs on cooking shows will literally rip the participants apart and their response is always “thank you, Chef” 🤣🤣🤣
",0
